PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW	OII_3726_SEQW_ERR	OII_3729_FLUX	OII_3729_FLUX_ERR	NEIII_3869_FLUX	NEIII_3869_FLUX_ERR	H_DELTA_FLUX	H_DELTA_FLUX_ERR	H_BETA_FLUX	H_BETA_FLUX_ERR	H_BETA_CONT	H_BETA_CONT_ERR	H_BETA_REQW	H_BETA_REQW_ERR	H_BETA_EQW	H_BETA_EQW_ERR	OIII_5007_CONT	OIII_5007_CONT_ERR	OIII_5007_REQW	OIII_5007_REQW_ERR	OIII_5007_EQW	OIII_5007_EQW_ERR	OIII_5007_FLUX	OIII_5007_FLUX_ERR	OI_6300_CONT	OI_6300_CONT_ERR	OI_6300_REQW	OI_6300_REQW_ERR	OI_6300_EQW	OI_6300_EQW_ERR	OI_6300_FLUX	OI_6300_FLUX_ERR	H_ALPHA_CONT	H_ALPHA_CONT_ERR	H_ALPHA_REQW	H_ALPHA_REQW_ERR	H_ALPHA_EQW	H_ALPHA_EQW_ERR	H_ALPHA_FLUX	H_ALPHA_FLUX_ERR	NII_6584_CONT	NII_6584_CONT_ERR	NII_6584_REQW	NII_6584_REQW_ERR	NII_6584_EQW	NII_6584_EQW_ERR	NII_6584_FLUX	NII_6584_FLUX_ERR	SII_6717_CONT	SII_6717_CONT_ERR	SII_6717_REQW	SII_6717_REQW_ERR	SII_6717_EQW	SII_6717_EQW_ERR	SII_6717_FLUX	SII_6717_FLUX_ERR	SII_6731_CONT	SII_6731_CONT_ERR	SII_6731_REQW	SII_6731_REQW_ERR	SII_6731_EQW	SII_6731_EQW_ERR	SII_6731_FLUX	SII_6731_FLUX_ERR	H_BETA_ABS	H_BETA_ABS_MODEL	H_ALPHA_ABS	H_ALPHA_ABS_MODEL	CA_K_ABS	CA_H_ABS	NA_D_ABS	OII_SIGMA	OII_FLUX	OII_FLUX_ERR	OII_VOFF	OII_CHI2	OIII_SIGMA	OIII_FLUX	OIII_FLUX_ERR	OIII_VOFF	OIII_CHI2	SPECTOFIBER
278	74	168.272	0.00304818	96	0	0.039636	1.13997e-05	0	250.73	5.33946	41.9239	0.0446629	0	0	500	-0	153.038	41.8633	164.927	74.742	52.6363	38.6391	40.0346	3.62549	2.13255	0.338811	0.420381	0.338811	1.7856	0.355247	-12.5505	11.7131	2.96743	6.13523	35.2656	11.3404	46.381	12.8396	98.6742	1.64741	1.73429	0.108838	-0.38188	0.108838	94.5932	1.79556	0.835509	0.114261	-0.295973	0.114261	19.8381	7.89813	103.04	1.34972	0.00793027	0.110462	0.194928	0.110462	-9.73076	8.9627	107.384	2.02426	0.995816	0.10638	-0.491972	0.10638	76.5078	17.1793	107.082	1.69802	-0.323155	0.112302	-0.450067	0.112302	37.2469	10.9031	104.62	1.15813	0.203988	0.11156	0.0277149	0.11156	2.94561	9.37317	104.528	1.16759	0.00571911	0.112507	0.00814431	0.112507	4.63594	9.56253	2.08551	2.23685	1.44932	1.46286	7.25395	5.79637	3.80645	268.103	-17.9856	43.8712	300	1.15319	390.719	35.0659	14.3797	108.795	0.519165	0.715074
581	72	167.602	4.83004	96	0	0.0303661	7.04035e-06	0	115.829	5.62421	37.9829	0.0593938	0	0	90.806	0.959222	97.5288	1.94219	3.98455	0.92888	7.72769	1.76518	18.7432	3.40786	-4.635	0.547857	-4.6967	0.547857	-2.57209	0.497511	42.884	6.67383	2.32822	4.58222	39.7587	3.40858	157.769	3.59992	35.6533	0.953914	-1.21654	0.15283	-4.17918	0.15283	36.2955	1.08363	-0.202435	0.141656	-0.827437	0.141656	35.6993	3.15604	40.2444	0.874296	-0.621214	0.104558	-0.406438	0.104558	16.6882	2.78359	41.7637	0.629397	-19.9411	0.194781	-22.0884	0.194781	919.45	7.7793	41.8139	0.605481	-7.3311	0.128039	-7.44665	0.128039	308.604	4.40983	41.5907	0.678009	-1.99333	0.10836	-2.07014	0.10836	88.2149	3.33787	41.6124	0.611486	-1.50643	0.106008	-1.48529	0.106008	64.4297	3.20061	3.20738	3.07105	2.15423	2.2764	1.54766	5.26255	4.00291	64.1721	89.5817	12.0714	-57.8697	0.571832	78.4185	33.4866	3.44812	-4.93619	0.742712	0.738414
1237	386	152.812	8.68582	96	0	0.0974404	2.86408e-05	0	254.944	11.4108	18.6242	0.0342914	0	0	20.142	104.678	1	-0	101.454	31.5653	177.97	20.0853	7.67042	2.1644	1.89277	1.20969	-0.738074	1.20969	0.743208	0.803526	5.93585	3.79085	4.83826	3.07629	-6.35124	3.29773	3.51508	3.12776	28.5124	1.2321	1.30831	0.24932	-0.390999	0.24932	27.7301	1.29922	0.651092	0.256348	-0.645154	0.256348	0.833779	2.922	31.8142	0.931151	-0.116974	0.190524	0.102968	0.190524	3.29923	2.7975	33.1122	0.75737	1.29918	0.185317	-0.0498388	0.185317	0.745081	2.9192	32.976	0.757647	-0.122651	0.184404	-0.197252	0.184404	1.15158	2.74159	32.0376	1.09777	0.488333	0.212754	0.249801	0.212754	-6.52435	2.7384	31.9394	0.981971	-0.0277816	0.198172	-0.0423099	0.198172	6.26237	3.27667	1.30831	1.95684	1.29918	1.34694	6.46301	6.73824	4.25526	126.227	3.38919	15.288	-299.308	1.29676	375.504	0.895318	8.95592	-63.2069	0.773388	0.779813
519	483	185.949	2.80748	96	0	0.0783864	1.50695e-05	0	287.944	7.03139	36.4929	0.0160717	0	0	500	-0	1	-0	300	-0	-51.9606	23.4258	19.1472	1.70138	2.17191	0.334118	0.401852	0.334118	0.5941	0.221267	1.97072	2.55601	-3.41351	2.01459	8.18457	6.56294	20.9816	7.97984	53.7024	1.24042	1.70011	0.123683	-0.26781	0.123683	52.0173	1.14359	0.880855	0.127766	-0.203987	0.127766	4.90731	2.69132	58.8432	0.878509	-0.12058	0.117934	0.0294042	0.117934	-0.27808	3.27802	61.2506	0.94184	0.976305	0.114004	-0.339522	0.114004	31.0839	10.1493	61.1181	0.783103	-0.023279	0.118515	-0.119838	0.118515	-5.23879	3.31317	59.7025	0.812159	0.223475	0.130933	0.1329	0.130933	1.04141	4.09444	59.7584	0.802153	0.070138	0.125349	0.0927246	0.125349	-3.98872	3.59327	1.70011	2.08208	1.26021	1.34651	6.16552	5.66507	4.2008	455.768	-11.8624	53.7533	138.427	1.01024	330.858	5.50226	7.95365	297.748	0.639921	0.74713
267	22	149.161	-0.35802	64	0	0.087761	1.76898e-05	0	240.419	7.35521	27.6331	0.0443074	0	0	500	-0	1	-0	300	-0	-50.7577	23.7804	11.7175	1.90814	1.14805	0.777385	-0.955322	0.777385	-1.40391	0.546401	6.04228	3.74109	-1.55182	2.66221	-7.68989	6.94408	25.1383	6.98192	35.3585	1.23783	1.49802	0.164064	-0.490434	0.164064	34.0121	1.08226	1.10285	0.170902	-0.0830944	0.170902	-0.323556	2.45936	38.8238	0.766863	-0.21096	0.133456	-0.170278	0.133456	4.11211	2.51939	40.1538	0.745914	1.12313	0.123387	-0.291018	0.123387	21.0648	7.27078	40.1128	0.737008	-0.127153	0.12952	-0.267133	0.12952	2.81437	2.55877	38.7317	0.827668	0.229159	0.14438	0.0383781	0.14438	4.06715	2.90461	38.7129	0.775958	0.141404	0.150007	0.135316	0.150007	-4.50504	2.79844	1.98857	2.11972	1.12313	1.39356	6.76852	6.51709	4.40012	1	13.9441	5.55911	-13.6905	0.41537	1	-0.497897	2.45094	-73.4323	0.383103	0.756799
540	636	228.446	2.09804	96	0	0.039013	1.04082e-05	0	211.934	4.19791	40.3632	0.0469726	0	0	500	-0	176.587	34.5089	300	-0	-119.045	35.1457	29.5906	3.44094	-0.471198	0.399716	-1.44799	0.399716	0.00167255	0.447104	53.162	15.2127	-2.31517	5.9313	42.0421	10.7509	19.8246	11.7826	87.5463	1.86813	1.82766	0.112466	-0.181972	0.112466	83.6302	2.12629	0.784819	0.117691	-0.338412	0.117691	34.3788	8.00185	90.2296	1.47818	-0.0539932	0.109218	-0.00830383	0.109218	13.0927	8.32597	92.6984	1.48977	0.964233	0.102997	-0.457069	0.102997	69.5226	15.6967	92.3676	1.44792	-0.18267	0.108738	-0.204837	0.108738	-14.0758	9.44386	89.8953	1.49289	-0.105098	0.110347	-0.270282	0.110347	26.9807	8.99119	89.7263	1.57345	0.0404757	0.108384	0.102153	0.108384	-8.00024	8.48517	1.82766	2.16956	1.3838	1.45357	6.74715	6.16145	4.28336	254.844	43.7053	48.6342	-178.471	0.728961	147.665	32.0323	8.24455	-145.416	0.639025	0.743692
1190	116	133.82	4.46781	96	0	0.0724435	1.34308e-05	0	225.845	6.06115	32.8142	0.0537784	0	0	500	-0	247.647	73.5833	300	-0	225.503	72.1183	23.5284	2.71514	1.37115	0.409088	0.214465	0.409088	1.37976	0.529351	-6.04227	13.0605	-4.65832	6.19614	16.5316	9.00356	27.7886	9.49174	57.5789	1.42802	1.59328	0.137283	-0.432803	0.137283	55.7285	1.46596	0.754859	0.143789	-0.360046	0.143789	17.2048	7.28739	60.2516	1.01548	-0.173176	0.125268	-0.0631211	0.125268	3.13166	7.36869	62.153	0.994987	0.970899	0.125074	-0.495447	0.125074	38.5093	11.8969	61.9466	1.11474	-0.154779	0.129697	-0.213245	0.129697	9.07607	8.31582	60.3975	0.937653	0.137368	0.127895	-0.070355	0.127895	-3.52287	7.87607	60.3035	0.965997	0.0675504	0.12906	0.0657799	0.12906	-2.30972	8.03433	1.59328	2.22313	1.31764	1.48382	6.95436	6.11335	4.00763	500	-11.5454	48.3519	-300	1.59944	240.88	17.751	8.16119	117.283	1.02589	0.74893
843	481	183.271	5.68968	96	0	0.0829713	1.56575e-05	0	230.097	7.01222	28.297	0.015785	0	0	500	-0	305.641	48.4841	300	-0	247.115	52.1154	17.0527	2.3929	-0.432175	0.496194	-1.58805	0.496194	0.402851	0.689498	-34.0272	19.318	-0.314229	5.7479	0.127353	7.73634	4.20319	8.29763	43.8342	1.3282	1.73376	0.159046	-0.232584	0.159046	42.2613	1.39419	0.400068	0.168393	-0.493037	0.168393	21.6236	7.01888	45.6929	0.831724	-0.15136	0.139833	-0.102248	0.139833	7.07345	6.99637	47.5901	0.93712	1.1945	0.130247	-0.380544	0.130247	21.4066	9.74525	47.3511	1.08529	-0.229958	0.136841	-0.291741	0.136841	15.2004	7.66715	46.4697	1.17899	0.206695	0.155701	-0.0854711	0.155701	-10.6165	8.87282	46.4179	1.06632	0.000790652	0.165766	-0.111653	0.165766	12.5812	9.42404	1.73376	2.10365	1.1945	1.5761	7.38175	5.06468	3.30944	380.449	23.643	40.8492	300	0.775511	279.939	22.1295	7.566	193.369	0.317379	0.757169
276	440	162.495	0.322309	96	0	0.0389986	1.07851e-05	0	279.101	4.7702	49.0234	0.0414259	0	0	500	-0	243.016	30.6879	216.639	42.1889	122.15	31.9725	42.3998	3.68103	0.415723	0.336016	-1.22399	0.336016	-0.95645	0.424648	-12.892	19.8212	-17.8302	7.84656	77.2408	11.5526	90.5597	13.0084	111.272	2.94502	1.25937	0.0977646	-0.663564	0.0977646	107.768	2.33362	0.810059	0.0997787	-0.229441	0.0997787	29.4768	9.40899	121.524	1.77271	-0.210981	0.0924791	-0.132988	0.0924791	15.302	10.8726	126.519	3.68529	0.234759	0.0904807	-0.960722	0.0904807	161.936	18.2589	125.766	3.72666	-0.96842	0.0964875	-0.873955	0.0964875	82.3255	13.8327	122.787	2.94206	-0.379073	0.0948851	-0.581942	0.0948851	87.1048	12.9636	122.668	2.82888	-0.393313	0.094827	-0.459077	0.094827	31.7227	12.2424	1.85267	2.19812	1.07553	1.38112	6.37224	5.54256	4.18309	312.607	49.4909	1988.8	-162.513	1.11796	326.632	36.1285	11.949	300	0.416848	0.728532
269	460	150.845	0.84048	96	0	0.098249	2.29754e-05	0	237.378	9.14293	21.6547	0.0236921	0	0	117.278	31.9059	131.341	22.9497	-93.2071	28.615	11.0053	21.4345	10.4121	1.91258	-0.921171	0.729614	-1.98045	0.729614	-1.18175	0.705429	-1.07322	5.75723	-2.02968	3.62402	-2.20599	3.25955	6.68474	3.41933	26.6997	1.25651	1.8383	0.207217	-0.0980164	0.207217	25.8978	1.00891	0.746424	0.218306	-0.203377	0.218306	5.77851	3.71359	28.8787	0.77523	-0.178077	0.172893	-0.0648253	0.172893	1.62414	3.64367	29.7483	0.85785	0.860642	0.156901	-0.508353	0.156901	16.6628	3.82737	29.6693	1.17646	-1.07405	0.178391	-0.945824	0.178391	27.3603	4.19262	29.0963	1.00371	0.041037	0.196099	-0.148114	0.196099	2.87522	3.89788	29.0959	0.978849	-0.39226	0.192601	-0.436697	0.192601	7.74246	4.25064	1.8383	2.13489	1.43973	1.58603	6.24411	6.85196	3.84527	124.674	21.5648	23.2247	-53.4727	0.562091	1	3.91919	2.31019	-14.5746	0.0776774	0.746841
1185	430	125.745	4.2991	96	0	0.0969421	2.03627e-05	0	292.659	9.36197	26.7351	0.0278625	0	0	1	-0	58.7448	44.3084	50.5948	34.825	-19.8485	32.5524	13.9058	1.69168	1.20949	0.501349	-0.449191	0.501349	-0.106621	0.382893	1.2933	3.12876	1.70768	2.84186	-2.63017	2.22791	3.25517	2.43802	37.6091	1.14094	1.5688	0.173131	-0.364717	0.173131	35.954	1.32758	0.792282	0.178056	-0.339176	0.178056	2.99323	3.19099	39.4361	1.00661	-0.0227984	0.148363	0.0650866	0.148363	6.50405	3.49192	41.0516	0.947876	1.18029	0.137986	-0.224871	0.137986	-0.9197	2.54647	40.8906	1.00115	0.0765232	0.143741	-0.11037	0.143741	3.73949	3.22862	39.7778	0.939216	-0.144418	0.165448	-0.362548	0.165448	1.41804	3.68783	39.7371	0.941846	0.182601	0.152919	0.120497	0.152919	-1.35591	3.39306	1.5688	2.00402	1.18029	1.289	6.63441	5.46743	3.87828	48.9215	9.0429	5.2058	232.347	0.914397	183.694	6.69196	5.51779	-254.194	0.677027	0.743512
295	411	198.213	1.0018	96	0	0.0742565	1.26218e-05	0	202.855	5.39103	33.6114	0.0436483	0	0	188.859	26.8197	148.146	16.1856	-14.4289	25.1962	24.8837	16.9525	17.716	2.57714	-2.16167	0.47409	-4.12654	0.47409	-0.989887	0.477972	29.2501	7.86058	5.52247	4.27854	15.3406	4.90565	19.923	4.79121	43.9645	1.33856	1.45547	0.13912	-0.396049	0.13912	43.117	1.27026	0.630664	0.141169	-0.395934	0.141169	10.5444	4.21794	46.714	0.748886	-0.0551296	0.110549	0.00640675	0.110549	3.54166	3.97379	48.1753	1.26764	0.636716	0.1122	-0.934638	0.1122	44.4331	5.51541	47.9723	1.41821	-1.03786	0.115074	-1.06912	0.115074	50.454	4.83628	46.6244	0.993282	0.0344731	0.114417	-0.138327	0.114417	6.83326	4.21469	46.5899	0.993863	-0.210775	0.125045	-0.211839	0.125045	12.2522	4.48227	1.90776	2.09953	1.5755	1.61676	6.89443	6.2803	3.54734	232.674	76.3856	342.759	-70.7523	0.963858	193.039	13.0696	5.63712	-109.61	0.724374	0.735131
468	547	134.293	1.41382	96	0	0.0691559	1.38834e-05	0	217.763	5.905	34.524	0.0401902	0	0	500	-0	500	-0	300	-0	300	-0	17.3754	2.291	1.64895	0.475862	-0.228973	0.475862	1.4657	0.834313	-17.7055	27.7708	-5.61014	7.28327	14.1817	7.34362	9.4562	7.11108	45.0309	1.27048	1.7466	0.131695	-0.143621	0.131695	43.6404	1.11682	0.769992	0.136522	-0.210769	0.136522	9.02263	7.1891	48.4201	0.596855	-0.130102	0.109459	-0.109572	0.109459	-0.378895	7.13814	50.2231	0.788626	1.21443	0.106856	-0.449613	0.106856	21.0679	9.22287	49.997	0.825524	-0.212821	0.111773	-0.353733	0.111773	18.1245	8.94464	48.3332	0.789464	0.298358	0.110313	0.180257	0.110313	-12.4765	10.1114	48.2692	0.830219	0.108126	0.111258	0.181586	0.111258	-9.29775	10.1605	1.7466	2.12966	1.21443	1.60938	6.53416	5.61973	3.77214	500	-2.80624	48.3856	300	1.34767	500	9.02263	8.96999	300	0.80099	0.738538
343	27	240.306	-0.586521	96	0	0.0564475	1.73252e-05	0	130.658	7.68529	21.4146	0.173423	0	0	146.481	8.51153	157.528	10.3838	-3.62191	7.77004	1.0125	10.6829	9.33967	3.80683	-1.78909	1.59363	-4.59618	1.59363	-4.76302	1.68425	17.5512	13.1064	4.24209	7.26685	-0.775634	5.27199	16.1101	3.81363	21.2947	1.32289	1.70543	0.259361	-0.243752	0.259361	21.5643	1.11289	0.181619	0.246242	-0.755496	0.246242	12.9313	3.80005	24.7968	0.664749	-0.44617	0.138307	-0.42864	0.138307	9.35767	2.78187	25.6006	1.77823	-1.53551	0.146008	-3.13897	0.146008	81.3025	3.53104	25.6153	1.77717	-2.27476	0.149574	-2.18399	0.149574	56.6521	3.40885	25.3825	0.981616	-0.89389	0.135469	-1.03085	0.135469	26.9724	2.89295	25.3712	0.850361	-0.844236	0.132209	-0.843053	0.132209	21.041	2.82207	2.46194	2.07404	1.69964	1.84264	5.86193	6.73731	3.47195	159.953	44.7123	93.8368	-27.6264	1.00352	144.794	12.8815	4.43714	46.2678	0.784916	0.740872
269	399	150.776	0.454107	96	0	0.0451042	1.25699e-05	0	266.547	6.16039	37.6793	0.026025	0	0	500	-0	500	-0	300	-0	300	-0	30.0079	2.98706	2.37097	0.391233	0.431926	0.391233	1.03313	0.70714	-111.293	40.9378	-15.6648	10.2343	0.999265	10.5344	29.5416	12.3219	84.4637	1.66082	1.65947	0.121849	-0.307518	0.121849	80.1158	1.59478	0.947064	0.126919	-0.201855	0.126919	20.2247	12.3108	92.2455	1.34985	0.00671676	0.118881	0.122538	0.118881	2.11788	15.0847	97.0482	1.42547	1.06585	0.11424	-0.361434	0.11424	42.7521	19.6018	96.7301	1.38616	-0.0669203	0.122208	-0.245457	0.122208	24.5084	18.5951	94.1226	1.11837	0.199461	0.118606	0.023762	0.118606	8.22128	21.1882	94.1153	1.03267	0.0608694	0.119289	0.0558764	0.119289	-21.5504	21.2448	1.65947	2.01525	1.06585	1.32836	6.26192	6.01328	5.10273	500	-26.0424	65.1027	300	1.17537	500	20.2247	10.8563	300	0.420556	0.752768
1184	494	123.882	3.84448	96	0	0.0863852	1.78694e-05	0	211.342	6.93846	25.3408	0.0219353	0	0	500	0	391.983	85.4682	275.901	113.644	163.634	85.6715	11.7593	1.69972	1.91298	0.588841	-0.189141	0.588841	1.55338	0.904624	-19.2799	17.9307	-10.4577	5.20985	9.17687	6.23518	24.7808	7.08402	33.1748	1.06116	1.36111	0.178678	-0.639235	0.178678	31.6158	1.23864	0.517841	0.185971	-0.602425	0.185971	22.2623	6.78659	35.1518	0.854078	0.0876226	0.151705	0.190496	0.151705	-8.00857	6.485	36.1659	0.631841	1.12284	0.14113	-0.299872	0.14113	16.5625	8.67711	36.1627	0.675373	-0.145865	0.149195	-0.226373	0.149195	2.40979	7.59472	35.1251	1.06513	0.0354254	0.165955	-0.150348	0.165955	1.15221	8.64409	35.0725	1.06189	0.126595	0.174652	0.169228	0.174652	-10.5981	9.09908	1.8857	2.19543	1.12284	1.46144	5.84175	5.67457	3.90288	309.359	1.73957	26.7304	68.1508	0.90245	457.535	24.9447	8.07071	300	1.12228	0.771138
1220	160	165.326	9.28667	96	0	0.0361988	1.12765e-05	0	126.242	4.47752	31.4037	0.0259762	0	0	63.3785	16.3205	85.0363	13.7332	13.5089	11.8042	1.63742	11.3791	22.0778	3.67218	1.65982	0.608283	-0.617094	0.608283	-0.580923	0.539785	2.18069	7.77819	9.53187	4.92004	3.72539	4.14436	14.1807	4.21758	55.1382	1.76838	1.79228	0.151822	-0.0846753	0.151822	54.7446	1.22855	0.351016	0.155096	-0.661235	0.155096	26.1762	5.07551	61.7992	1.19634	-0.13593	0.136536	0.00515663	0.136536	6.92631	5.29265	63.7597	1.5966	0.895232	0.128613	-0.711962	0.128613	46.8577	5.71492	63.5579	1.70686	-0.97521	0.139995	-0.951015	0.139995	58.8694	6.36395	62.1735	1.01938	0.132425	0.136127	-0.102736	0.136127	12.2177	5.46464	62.1398	1.12579	-0.224468	0.13858	-0.244387	0.13858	15.6625	5.69694	2.04952	2.10479	1.63574	1.74222	7.57013	6.50987	3.16393	331.587	4.07546	57.0379	167.097	1.00351	54.6564	23.9051	5.17779	-19.5576	0.393829	0.76425
516	268	179.896	1.86709	96	0	0.0775461	2.10099e-05	0	180.473	9.56995	20.6701	0.0231225	0	0	158.799	12.7286	164.232	13.197	-13.8367	11.8927	11.1975	13.7971	7.3028	2.16265	-4.98064	1.08373	-6.24681	1.08373	-1.42826	1.16767	37.9114	7.95243	2.38447	4.44099	2.22619	3.51618	18.4377	3.19214	19.0417	0.94571	1.05067	0.232721	-0.830275	0.232721	18.7368	0.99263	-0.726779	0.237848	-1.42312	0.237848	23.1284	3.37156	22.0531	0.602187	-0.48271	0.15493	-0.362394	0.15493	6.5147	2.75704	22.9382	1.57221	-0.75908	0.160336	-2.36485	0.160336	54.6569	3.57697	22.9248	1.60825	-1.75911	0.161294	-1.7043	0.161294	40.7911	3.2979	22.5727	1.36399	-2.22222	0.231018	-2.22749	0.231018	30.7755	4.811	22.583	1.34363	-1.14569	0.198043	-1.06689	0.198043	22.4436	3.81651	2.01858	2.14103	1.67453	1.79204	6.91883	4.83857	3.63843	94.6908	48.8613	16.2039	53.5444	0.462546	177.835	24.0965	4.10527	38.2126	0.724761	0.711336
585	421	216.909	4.46033	96	0	0.0560398	1.28453e-05	0	180.832	5.41148	30.7746	0.0300738	0	0	165.521	10.8771	157.528	7.5741	68.5847	10.2281	73.0054	8.84257	16.9208	2.35083	-9.85017	0.602395	-10.94	0.602395	-4.27961	0.62084	92.3966	11.0471	7.56031	4.74344	7.68684	4.57026	43.712	5.22239	46.1448	1.93414	1.08207	0.154168	-0.782851	0.154168	45.9269	1.62042	-0.262693	0.159658	-1.28818	0.159658	48.9915	5.38584	51.2679	1.4277	-0.857228	0.135088	-0.73561	0.135088	34.1911	5.56992	53.4655	3.87996	-1.11994	0.138373	-2.68878	0.138373	134.778	7.24001	53.2436	4.25301	-2.13931	0.142749	-2.0786	0.142749	115.264	6.53301	51.8979	2.43668	-1.15647	0.137991	-1.31003	0.137991	67.2727	6.08865	51.7655	2.44414	-1.16887	0.137084	-1.10206	0.137084	51.9404	6.00645	2.02811	2.11363	1.49692	1.68396	6.98446	5.59843	3.96893	149.301	191.713	77.2388	3.86298	0.382683	152.373	48.6908	6.14677	45.0662	1.28099	0.720662
311	398	227.443	0.592805	96	0	0.0887401	2.40284e-05	0	231.879	9.51068	21.3543	0.0525186	0	0	171.612	29.4021	114.83	33.8189	-126.94	27.8547	-88.4687	30.4098	9.86318	1.91619	-0.377947	0.830733	-1.53132	0.830733	-1.80002	0.786536	2.5187	5.34805	-4.66273	3.34568	3.7347	3.63826	10.8018	3.6378	23.2245	1.05026	1.51904	0.21489	-0.568098	0.21489	22.8863	1.17946	0.69193	0.230956	-0.157275	0.230956	3.41131	3.14138	26.9055	0.756977	-0.027281	0.178041	0.0679312	0.178041	4.00673	2.94267	28.3816	1.11774	0.490198	0.147345	-1.03336	0.147345	26.8818	4.08674	28.4451	1.09451	-0.400952	0.153004	-0.43819	0.153004	14.3479	3.40163	28.2072	1.0275	0.343275	0.24189	0.0934046	0.24189	3.30726	3.59353	28.1491	0.976147	0.0205216	0.222863	-0.0462072	0.222863	-2.30391	4.12921	1.51904	2.27057	1.40137	1.68949	5.97714	4.98697	3.16408	34.7702	9.6356	6.24667	-7.6067	0.29413	133.082	4.34529	3.51503	10.6759	0.37909	0.792908
274	253	159.374	-0.677922	96	0	0.0955654	1.35852e-05	0	317.258	6.20951	41.8171	0.0641618	0	0	500	0	416.491	83.4036	300	0	296.617	86.5123	15.3065	1.41289	1.2649	0.3782	-0.492434	0.3782	1.21652	0.598593	-37.1416	18.4548	-6.39923	4.36053	2.48645	5.20746	22.1439	5.62813	43.2386	0.867066	1.50636	0.108449	-0.386935	0.108449	41.1301	1.04442	0.598701	0.114024	-0.386405	0.114024	20.4999	5.58782	46.3459	0.696621	-0.187701	0.0979843	-0.124639	0.0979843	2.10481	5.57732	48.0172	0.697853	1.01499	0.0886408	-0.279559	0.0886408	12.2307	7.18821	47.9151	0.584345	0.0618679	0.0922929	-0.136754	0.0922929	12.0305	6.51208	46.6412	0.916174	0.0825025	0.103441	-0.131581	0.103441	8.11677	8.09107	46.5788	1.20567	0.139168	0.111889	0.0681883	0.111889	-6.81675	7.49209	1.85967	1.99156	1.01499	1.21592	6.08636	5.41886	4.71231	346.004	3.99728	26.1827	271.468	0.952417	500	22.8143	5.69466	300	0.892755	0.767529
587	517	221.375	3.92404	96	0	0.0648392	1.00346e-05	0	300.685	4.56219	53.6162	0.0329206	0	0	179.264	9.73672	131.673	4.1756	47.6405	9.18416	39.8034	4.07547	19.7934	1.59849	-3.26181	0.287556	-4.97961	0.287556	-1.45669	0.278013	40.3262	4.48387	9.19862	2.67665	1.94324	3.35185	38.3572	4.01194	62.0187	1.09205	1.05031	0.0850154	-0.613883	0.0850154	59.3954	1.46991	0.31891	0.0896552	-0.756676	0.0896552	29.5342	3.51855	66.8523	0.710973	-0.258738	0.076342	-0.174751	0.076342	12.8922	3.77488	69.5263	3.61413	-0.58607	0.0799203	-1.80189	0.0799203	120.048	5.57214	69.4067	3.52679	-2.75893	0.0859635	-2.84045	0.0859635	195.549	5.12242	67.6685	2.143	-0.791309	0.0800051	-0.982267	0.0800051	61.8224	4.26733	67.5683	2.21221	-0.316757	0.0794005	-0.363512	0.0794005	37.2376	4.1948	1.66755	1.86855	1.20325	1.22861	6.62689	5.34547	4.95063	94.2445	98.6192	8.63637	-10.1046	0.402915	323.793	49.2574	6.40964	55.4362	0.760111	0.733883
1195	141	141.325	7.06533	96	0	0.0802746	2.18378e-05	0	259.529	8.31888	25.1044	0.0530607	0	0	500	-0	166.644	35.6671	300	-0	-38.7698	33.4425	9.62767	2.0115	0.588312	0.839535	-1.72463	0.839535	-2.88264	0.904692	-22.7668	9.30051	2.98598	4.09096	-5.78394	6.96254	15.1219	7.31289	31.9445	1.07145	1.30938	0.190626	-0.363858	0.190626	31.1208	1.39389	0.550579	0.19513	-0.613586	0.19513	15.8736	4.69504	36.9623	0.700079	-0.124611	0.14708	-0.0765578	0.14708	-1.28185	4.40483	38.8419	1.00902	0.653968	0.143483	-0.637621	0.143483	37.0318	8.80491	38.8243	1.00859	-0.519726	0.147185	-0.610789	0.147185	15.5711	5.37185	38.1108	0.94514	0.4317	0.164863	0.18906	0.164863	-5.67165	5.02332	38.0726	0.99789	-0.126989	0.175959	-0.177	0.175959	6.70034	5.28823	1.30938	1.89728	1.18719	1.31174	5.84016	4.82962	4.90348	219.8	10.4384	22.066	-107.435	0.491381	176.566	16.3047	5.47509	-38.5992	0.933533	0.718029
